Entrez ID;Gene symbol;Present in Signature dB;CAR Matched gene;RCDdb Matched gene;COSMIC Driver;COSMIC Tier;Category Search;RCD count;RCD form;Description;Summary;Other aliases;Chromosome;Start;End;Map location;RCDdb match gene
331;XIAP;Yes;No;Yes;no driver gene;0;tumor;5;Anoikis/Apoptosis/Autophagy/Necroptosis/Necrosis;X-linked inhibitor of apoptosis;This gene encodes a protein that belongs to a family of apoptotic suppressor proteins. Members of this family share a conserved motif termed, baculovirus IAP repeat, which is necessary for their anti-apoptotic function. This protein functions through binding to tumor necrosis factor receptor-associated factors TRAF1 and TRAF2 and inhibits apoptosis induced by menadione, a potent inducer of free radicals, and interleukin 1-beta converting enzyme. This protein also inhibits at least two members of the caspase family of cell-death proteases, caspase-3 and caspase-7. Mutations in this gene are the cause of X-linked lymphoproliferative syndrome. Alternate splicing results in multiple transcript variants. Pseudogenes of this gene are found on chromosomes 2 and 11.[provided by RefSeq, Feb 2011];API3, BIRC4, IAP-3, ILP1, MIHA, XLP2, hIAP-3, hIAP3;X;123859707;123913971;Xq25;Yes
7503;XIST;Yes;No;No;no driver gene;0;tumor;2;Apoptosis/Autophagy;X inactive specific transcript;X inactivation is an early developmental process in mammalian females that transcriptionally silences one of the pair of X chromosomes, thus providing dosage equivalence between males and females. The process is regulated by several factors, including a region of chromosome X called the X inactivation center (XIC). The XIC comprises several non-coding and protein-coding genes, and this gene was the first non-coding gene identified within the XIC. This gene is expressed exclusively from the XIC of the inactive X chromosome, and is essential for the initiation and spread of X-inactivation. The transcript is a spliced RNA. Alternatively spliced transcript variants have been identified, but their full length sequences have not been determined. Mutations in the XIST promoter cause familial skewed X inactivation. [provided by RefSeq, Apr 2012];DXS1089, DXS399E, LINC00001, NCRNA00001, SXI1, swd66;X;73852752;73820650;Xq13.2;No
7507;XPA;Yes;No;No;driver gene;1;cancer;1;Apoptosis;XPA, DNA damage recognition and repair factor;This gene encodes a zinc finger protein plays a central role in nucleotide excision repair (NER), a specialized type of DNA repair. NER is responsible for repair of UV radiation-induced photoproducts and DNA adducts induced by chemical carcinogens and chemotherapeutic drugs. The encoded protein interacts with DNA and several NER proteins, acting as a scaffold to assemble the NER incision complex at sites of DNA damage. Mutations in this gene cause Xeroderma pigmentosum complementation group A (XP-A), an autosomal recessive skin disorder featuring hypersensitivity to sunlight and increased risk for skin cancer. [provided by RefSeq, Aug 2017];XP1, XPAC;9;97697339;97654397;9q22.33;No
7508;XPC;Yes;No;No;driver gene;1;tumor;1;Apoptosis;XPC complex subunit, DNA damage recognition and repair factor;The protein encoded by this gene is a key component of the XPC complex, which plays an important role in the early steps of global genome nucleotide excision repair (NER). The encoded protein is important for damage sensing and DNA binding, and shows a preference for single-stranded DNA. Mutations in this gene or some other NER components can result in Xeroderma pigmentosum, a rare autosomal recessive disorder characterized by increased sensitivity to sunlight with the development of carcinomas at an early age. Alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Aug 2017];RAD4, XP3, XPCC, p125;3;14178600;14145146;3p25.1;No
7514;XPO1;Yes;No;Yes;driver gene;2;tumor;3;Apoptosis/Autophagy/Necrosis;exportin 1;This cell-cycle-regulated gene encodes a protein that mediates leucine-rich nuclear export signal (NES)-dependent protein transport. The protein specifically inhibits the nuclear export of Rev and U snRNAs. It is involved in the control of several cellular processes by controlling the localization of cyclin B, MPAK, and MAPKAP kinase 2. This protein also regulates NFAT and AP-1. [provided by RefSeq, Jan 2015];CRM-1, CRM1, emb, exp1;2;61538611;61477848;2p15;Yes
57510;XPO5;Yes;No;No;no driver gene;0;tumor;1;Apoptosis;exportin 5;This gene encodes a member of the karyopherin family that is required for the transport of small RNAs and double-stranded RNA-binding proteins from the nucleus to the cytoplasm. The encoded protein translocates cargo through the nuclear pore complex in a RanGTP-dependent process. [provided by RefSeq, Aug 2011];exp5;6;43576037;43522333;6p21.1;No
11260;XPOT;Yes;No;No;no driver gene;0;cancer;1;Apoptosis;exportin for tRNA;This gene encodes a protein belonging to the RAN-GTPase exportin family that mediates export of tRNA from the nucleus to the cytoplasm. Translocation of tRNA to the cytoplasm occurs once exportin has bound both tRNA and GTP-bound RAN. [provided by RefSeq, Jul 2008];XPO3;12;64404391;64451124;12q14.2;No
7515;XRCC1;Yes;No;No;no driver gene;0;cancer;1;Apoptosis;X-ray repair cross complementing 1;The protein encoded by this gene is involved in the efficient repair of DNA single-strand breaks formed by exposure to ionizing radiation and alkylating agents. This protein interacts with DNA ligase III, polymerase beta and poly (ADP-ribose) polymerase to participate in the base excision repair pathway. It may play a role in DNA processing during meiogenesis and recombination in germ cells. A rare microsatellite polymorphism in this gene is associated with cancer in patients of varying radiosensitivity. [provided by RefSeq, Jul 2008];RCC, SCAR26;19;43575526;43543310;19q13.31;No
7516;XRCC2;Yes;No;No;no driver gene;0;tumor;1;Apoptosis;X-ray repair cross complementing 2;This gene encodes a member of the RecA/Rad51-related protein family that participates in homologous recombination to maintain chromosome stability and repair DNA damage. This gene is involved in the repair of DNA double-strand breaks by homologous recombination and it functionally complements Chinese hamster irs1, a repair-deficient mutant that exhibits hypersensitivity to a number of different DNA-damaging agents. [provided by RefSeq, Jul 2008];FANCU, POF17, SPGF50;7;152676140;152644775;7q36.1;No
7517;XRCC3;Yes;No;No;no driver gene;0;tumor;1;Apoptosis;X-ray repair cross complementing 3;This gene encodes a member of the RecA/Rad51-related protein family that participates in homologous recombination to maintain chromosome stability and repair DNA damage. This gene functionally complements Chinese hamster irs1SF, a repair-deficient mutant that exhibits hypersensitivity to a number of different DNA-damaging agents and is chromosomally unstable. A rare microsatellite polymorphism in this gene is associated with cancer in patients of varying radiosensitivity. Alternatively spliced transcript variants encoding the same protein have been identified. [provided by RefSeq, Jul 2008];CMM6;14;103715450;103697616;14q32.33;No
7518;XRCC4;Yes;No;No;no driver gene;0;tumor;1;Apoptosis;X-ray repair cross complementing 4;The protein encoded by this gene functions together with DNA ligase IV and the DNA-dependent protein kinase in the repair of DNA double-strand breaks. This protein plays a role in both non-homologous end joining and the completion of V(D)J recombination. Mutations in this gene can cause short stature, microcephaly, and endocrine dysfunction (SSMED). Alternate transcript variants such as NM_022406 are unlikely to be expressed in some individuals due to a polymorphism (rs1805377) in the last splice acceptor site. [provided by RefSeq, Oct 2019];SSMED, hXRCC4;5;83077546;83374472;5q14.2;No
7520;XRCC5;Yes;No;No;no driver gene;0;cancer;1;Apoptosis;X-ray repair cross complementing 5;The protein encoded by this gene is the 80-kilodalton subunit of the Ku heterodimer protein which is also known as ATP-dependant DNA helicase II or DNA repair protein XRCC5. Ku is the DNA-binding component of the DNA-dependent protein kinase, and it functions together with the DNA ligase IV-XRCC4 complex in the repair of DNA double-strand break by non-homologous end joining and the completion of V(D)J recombination events.  This gene functionally complements Chinese hamster xrs-6, a mutant defective in DNA double-strand break repair and in ability to undergo V(D)J recombination. A rare microsatellite polymorphism in this gene is associated with cancer in patients of varying radiosensitivity. [provided by RefSeq, Jul 2008];KARP-1, KARP1, KU80, KUB2, Ku86, NFIV;2;216109347;216206292;2q35;No
2547;XRCC6;Yes;No;No;no driver gene;0;cancer;1;Apoptosis;X-ray repair cross complementing 6;The p70/p80 autoantigen is a nuclear complex consisting of two subunits with molecular masses of approximately 70 and 80 kDa. The complex functions as a single-stranded DNA-dependent ATP-dependent helicase. The complex may be involved in the repair of nonhomologous DNA ends such as that required for double-strand break repair, transposition, and V(D)J recombination. High levels of autoantibodies to p70 and p80 have been found in some patients with systemic lupus erythematosus. [provided by RefSeq, Jul 2008];CTC75, CTCBF, G22P1, KU70, ML8, TLAA;22;41621294;41664040;22q13.2;No
54464;XRN1;Yes;No;No;no driver gene;0;tumor;1;Autophagy;5'-3' exoribonuclease 1;This gene encodes a member of the 5'-3' exonuclease family. The encoded protein may be involved in replication-dependent histone mRNA degradation, and interacts directly with the enhancer of mRNA-decapping protein 4. In addition to mRNA metabolism, a similar protein in yeast has been implicated in a variety of nuclear and cytoplasmic functions, including homologous recombination, meiosis, telomere maintenance, and microtubule assembly. Mutations in this gene are associated with osteosarcoma, suggesting that the encoded protein may also play a role in bone formation. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Sep 2013];SEP1;3;142448036;142306609;3q23;No
101410543;XXYLT1-AS2;No;No;No;no driver gene;0;cancer;1;Autophagy;XXYLT1 antisense RNA 2;no summary available;;3;195147870;195152855;3q29;No
10138;YAF2;Yes;No;No;no driver gene;0;tumor;2;Apoptosis/Pyroptosis;YY1 associated factor 2;This gene encodes a zinc finger containing protein that functions in the regulation of transcription. This protein was identified as an interacting partner of transcriptional repressor protein Yy1, and also interacts with other transcriptional regulators, including Myc and Polycomb. This protein can promote proteolysis of Yy1. Multiple alternatively spliced transcript variants have been found. [provided by RefSeq, Feb 2016];;12;42238247;42157103;12q12;No
10413;YAP1;Yes;No;Yes;no driver gene;0;cancer;5;Anoikis/Apoptosis/Autophagy/Ferroptosis/Necrosis;Yes1 associated transcriptional regulator;This gene encodes a downstream nuclear effector of the Hippo signaling pathway which is involved in development, growth, repair, and homeostasis. This gene is known to play a role in the development and progression of multiple cancers as a transcriptional regulator of this signaling pathway and may function as a potential target for cancer treatment. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Aug 2013];COB1, YAP, YAP-1, YAP2, YAP65, YKI;11;102110446;102233423;11q22.1;Yes
