"Cohort","Primary_Signature","Primary_Omic_Token","color_var_Partner","Partner_Omic_Token","Interaction_Strength","Spearman_HighZone_CrossTalk","PValue_HighZone","Spearman_MidZone_CrossTalk","PValue_MidZone","Mathematical_Classification"
"TGCT_DFI_df377","TGCT-590.5.3.N.2.20.21.2.4.2",5,"TGCT-673.5.3.N.1.4.14.3.4.2",5,0.016846,-0.5162,0.00584140102971663,0.1341,0.333643742184122,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-659.5.3.N.2.11.4.4.4.1",5,"TGCT-655.5.3.N.2.20.21.1.4.1",5,0.012044,0.1621,0.400700500506728,-0.6849,3.38000481304957e-12,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"TGCT_DFI_df377","TGCT-264.5.3.N.1.4.14.3.4.1",5,"TGCT-222.5.3.N.1.4.5.3.4.1",5,0.027698,-0.5647,0.00253610084174259,0.3209,0.0183703800294562,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-251.5.3.P.3.11.11.2.1.1",5,"TGCT-673.5.3.N.1.4.14.3.4.2",5,0.019113,0.3745,0.0543160918212078,-0.2443,0.0750273465793527,"SYNERGY (Hazard Amplification)"
"TGCT_DFI_df377","TGCT-226.5.3.N.2.14.14.2.3.1",5,"TGCT-655.5.3.N.2.20.21.1.4.1",5,0.021019,-0.2596,0.191026277609402,-0.1357,0.327805175334094,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-623.5.3.P.1.26.7.2.3.5",5,"TGCT-655.5.3.N.2.20.21.1.4.1",5,0.073443,0.7061,3.87202108274728e-05,0.515,6.7593461645526e-05,"SYNERGY (Hazard Amplification)"
"TGCT_DFI_df377","TGCT-821.6.3.P.3.4.14.1.1.1",6,"TGCT-372.6.3.N.1.14.14.3.4.1",6,0.012042,0.4524,0.0187560998394132,-0.1025,0.460791807591052,"SYNERGY (Hazard Amplification)"
"TGCT_DFI_df377","TGCT-568.5.3.N.1.4.4.3.4.3",5,"TGCT-372.6.3.N.1.14.14.3.4.1",6,0.024262,-0.3675,0.0600700941250073,0.3377,0.0098325930052638,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-372.6.3.N.1.14.14.3.4.1",6,"TGCT-568.5.3.N.1.4.4.3.4.3",5,0.024262,-0.7106,5.20666352881724e-05,0.275,0.0442029465375474,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-589.5.3.N.1.11.14.3.4.1",5,"TGCT-311.5.3.N.3.20.20.3.4.1",5,0.013891,-0.2225,0.0206552770583093,NA,NA,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-501.7.3.N.3.11.11.1.4.2",7,"TGCT-655.5.3.N.2.20.21.1.4.1",5,0.014363,-0.5076,0.00688217199486801,0.3543,0.00857861705999968,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-503.5.3.P.2.11.11.2.4.1",5,"TGCT-659.5.3.N.2.11.4.4.4.1",5,0.007678,-0.0277,0.890819626119306,0.1212,0.373595393005825,"NEUTRAL (Contextual Noise)"
"TGCT_DFI_df377","TGCT-222.5.3.N.1.4.5.3.4.1",5,"TGCT-264.5.3.N.1.4.14.3.4.1",5,0.027698,-0.6245,0.000650922500357732,0.1866,0.176624815028599,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-270.5.3.N.2.14.14.2.3.1",5,"TGCT-585.5.3.N.1.4.14.3.4.3",5,0.011085,-0.703,4.32217336458449e-05,0.2918,0.0322798626948341,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-53.6.3.N.2.14.14.2.3.1",6,"TGCT-659.5.3.N.2.11.4.4.4.1",5,0.00737,-0.4729,0.0127376243092226,0.2284,0.096648219110316,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-928.4.3.N.0.14.4.3.4.1",4,"TGCT-251.5.3.P.3.11.11.2.1.1",5,0.007993,-0.0816,0.678946618649714,0.2213,0.111139132127109,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"TGCT_DFI_df377","TGCT-403.4.3.N.0.4.4.3.4.2",4,"TGCT-611.5.3.N.3.14.23.3.4.5",5,0.017192,-0.2061,0.30242251994491,0.3928,0.00362561685278112,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-447.1.3.N.3.4.4.2.4.3",1,"TGCT-679.5.3.P.2.14.14.2.4.1",5,0.015662,0.207,0.367987912521437,-0.1592,0.326605192904303,"SYNERGY (Hazard Amplification)"
"TGCT_DFI_df377","TGCT-493.7.3.N.2.2.11.4.4.3",7,"TGCT-623.5.3.P.1.26.7.2.3.5",5,0.007784,-0.4891,0.00825617192109696,-0.3077,0.0249835563436613,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-534.5.3.N.3.4.5.3.4.1",5,"TGCT-759.6.3.N.3.11.1.3.4.1",6,0.019207,0.2985,0.130349051396455,-0.0658,0.636284611133303,"SYNERGY (Hazard Amplification)"
"TGCT_DFI_df377","TGCT-515.5.3.N.3.1.1.3.4.1",5,"TGCT-659.5.3.N.2.11.4.4.4.1",5,0.006419,-0.4289,0.0256081385711731,0.1508,0.276232267260623,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-676.5.3.N.2.2.2.3.4.2",5,"TGCT-659.5.3.N.2.11.4.4.4.1",5,0.004044,0.8243,1.25862578724754e-07,0.0307,0.825509799174128,"SYNERGY (Hazard Amplification)"
"TGCT_DFI_df377","TGCT-336.7.3.N.2.14.11.2.3.1",7,"TGCT-821.6.3.P.3.4.14.1.1.1",6,0.006272,0.4707,0.0140828870399087,0.1121,0.41978657649334,"SYNERGY (Hazard Amplification)"
"TGCT_DFI_df377","TGCT-705.6.3.N.2.4.1.2.3.1",6,"TGCT-311.5.3.N.3.20.20.3.4.1",5,0.007999,-0.3944,0.0427008138725504,-0.2787,0.0415825207252118,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-475.6.3.N.1.11.13.3.4.1",6,"TGCT-222.5.3.N.1.4.5.3.4.1",5,0.00636,-0.1013,0.296819809576946,NA,NA,"NEUTRAL (Contextual Noise)"
"TGCT_DFI_df377","TGCT-601.5.3.N.2.11.14.2.4.1",5,"TGCT-759.6.3.N.3.11.1.3.4.1",6,0.00714,-0.2797,0.134469462182032,0.743,6.76168604036938e-15,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-298.5.3.N.1.14.14.3.4.1",5,"TGCT-655.5.3.N.2.20.21.1.4.1",5,0.005833,-0.0696,0.730057480663578,-0.5005,1.95292698769516e-06,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"TGCT_DFI_df377","TGCT-537.5.3.N.2.14.14.2.3.1",5,"TGCT-812.6.3.P.3.7.7.4.4.1",6,0.008847,0.7408,2.84414084858243e-06,-0.7824,2.72184771103578e-17,"SYNERGY (Hazard Amplification)"
"TGCT_DFI_df377","TGCT-910.6.3.N.2.14.23.2.3.2",6,"TGCT-222.5.3.N.1.4.5.3.4.1",5,0.004419,-0.6477,0.00025956730995073,0.4636,1.30868361127786e-05,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-576.5.3.P.3.7.1.3.4.1",5,"TGCT-839.6.3.P.2.14.14.4.4.1",6,0.009704,-0.5128,0.00496615007588355,0.3215,0.0205192678323114,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-387.4.3.N.0.4.4.3.4.1",4,"TGCT-673.5.3.N.1.4.14.3.4.2",5,0.003619,-0.0614,0.761083105574087,0.3047,0.0265090463024434,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"TGCT_DFI_df377","TGCT-558.5.3.N.2.1.1.2.4.1",5,"TGCT-311.5.3.N.3.20.20.3.4.1",5,0.007142,0.1832,0.358882366727168,0.4242,0.00138956738668407,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"TGCT_DFI_df377","TGCT-356.6.3.N.2.14.14.2.3.1",6,"TGCT-251.5.3.P.3.11.11.2.1.1",5,0.009568,0.4512,0.0181557150417818,-0.3643,0.00706618516566915,"SYNERGY (Hazard Amplification)"
"TGCT_DFI_df377","TGCT-870.7.3.N.2.4.11.2.3.3",7,"TGCT-587.5.3.N.1.14.14.2.4.4",5,0.002676,0.3014,0.126518399256585,-0.208,0.131243384953849,"SYNERGY (Hazard Amplification)"
"TGCT_DFI_df377","TGCT-52.6.3.N.3.14.14.3.4.1",6,"TGCT-372.6.3.N.1.14.14.3.4.1",6,0.00462,-0.5937,0.00109659867460927,0.3551,0.00842341982050036,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-573.5.3.N.2.4.4.2.3.4",5,"TGCT-53.6.3.N.2.14.14.2.3.1",6,0.005042,-0.4526,0.0177722964428162,0.4345,5.06249312029352e-05,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-1.6.3.N.2.4.4.2.3.1",6,"TGCT-568.5.3.N.1.4.4.3.4.3",5,0.00484,-0.6145,0.000649323612787733,0.2965,0.02949675367318,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-633.5.3.N.2.4.4.2.3.1",5,"TGCT-812.6.3.P.3.7.7.4.4.1",6,0.006889,0.4708,0.0131833744662685,-0.2649,0.0168624017006532,"SYNERGY (Hazard Amplification)"
"TGCT_DFI_df377","TGCT-585.5.3.N.1.4.14.3.4.3",5,"TGCT-270.5.3.N.2.14.14.2.3.1",5,0.011085,-0.6234,0.00039368953366468,0.5232,6.3859395726292e-07,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-650.5.3.N.1.14.14.2.4.2",5,"TGCT-587.5.3.N.1.14.14.2.4.4",5,0.003814,-0.1445,0.135817090134558,NA,NA,"NEUTRAL (Contextual Noise)"
"TGCT_DFI_df377","TGCT-800.6.3.N.2.31.1.2.4.2",6,"TGCT-311.5.3.N.3.20.20.3.4.1",5,0.006668,0.2827,0.152835675350554,0.0195,0.888602819423515,"SYNERGY (Hazard Amplification)"
"TGCT_DFI_df377","TGCT-571.5.3.N.2.1.1.2.4.2",5,"TGCT-928.4.3.N.0.14.4.3.4.1",4,0.003806,0.7966,1.12050581967359e-06,0.223,0.105122152506177,"SYNERGY (Hazard Amplification)"
"TGCT_DFI_df377","TGCT-804.6.3.N.2.14.4.2.3.1",6,"TGCT-812.6.3.P.3.7.7.4.4.1",6,0.003651,0.0458,0.820514162080546,0.1232,0.352508412282893,"NEUTRAL (Contextual Noise)"
"TGCT_DFI_df377","TGCT-682.5.3.N.2.4.14.2.3.2",5,"TGCT-503.5.3.P.2.11.11.2.4.1",5,0.002004,-0.4181,0.0268295623005384,0.3396,0.00205615534242828,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_DFI_df377","TGCT-661.5.3.N.1.11.14.2.4.2",5,"TGCT-534.5.3.N.3.4.5.3.4.1",5,0.001132,-0.3987,1.92113459635969e-05,NA,NA,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-812.6.3.P.3.7.7.4.4.1",6,"TGCT-656.5.3.P.3.14.14.2.4.3",5,0.043265,-0.6406,5.07195312587767e-05,0.0879,0.475819680120065,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-226.5.3.N.2.14.14.2.3.1",5,"TGCT-590.5.3.N.2.20.21.2.4.2",5,0.031359,0.078,0.655957132624883,-0.0792,0.52091737466197,"NEUTRAL (Contextual Noise)"
"TGCT_PFI_df377","TGCT-656.5.3.P.3.14.14.2.4.3",5,"TGCT-759.6.3.N.3.11.1.3.4.1",6,0.058278,0.398,0.0178975967967105,-0.3763,0.00156426121914378,"SYNERGY (Hazard Amplification)"
"TGCT_PFI_df377","TGCT-587.5.3.N.1.14.14.2.4.4",5,"TGCT-493.7.3.N.2.2.11.4.4.3",7,0.039848,-0.1018,0.560526441140865,-0.2482,0.0118792168680102,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"TGCT_PFI_df377","TGCT-372.6.3.N.1.14.14.3.4.1",6,"TGCT-298.5.3.N.1.14.14.3.4.1",5,0.036543,-0.6174,0.00010911330251891,0.6055,4.48834064181592e-08,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-534.5.3.N.3.4.5.3.4.1",5,"TGCT-590.5.3.N.2.20.21.2.4.2",5,0.036868,-0.4586,0.00559163261840967,0.2672,0.0276020854579203,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-311.5.3.N.3.20.20.3.4.1",5,"TGCT-222.5.3.N.1.4.5.3.4.1",5,0.01011,0.4126,0.014394114460389,-0.0746,0.544434741807612,"SYNERGY (Hazard Amplification)"
"TGCT_PFI_df377","TGCT-759.6.3.N.3.11.1.3.4.1",6,"TGCT-656.5.3.P.3.14.14.2.4.3",5,0.058278,0.5123,0.00189675134649834,0.0369,0.761682700370326,"SYNERGY (Hazard Amplification)"
"TGCT_PFI_df377","TGCT-590.5.3.N.2.20.21.2.4.2",5,"TGCT-534.5.3.N.3.4.5.3.4.1",5,0.036868,-0.4314,0.0102367512512832,0.173,0.158000838265999,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-821.6.3.P.3.4.14.1.1.1",6,"TGCT-812.6.3.P.3.7.7.4.4.1",6,0.028082,0.0735,0.67462707004542,-0.1835,0.134128876892882,"NEUTRAL (Contextual Noise)"
"TGCT_PFI_df377","TGCT-673.5.3.N.1.4.14.3.4.2",5,"TGCT-656.5.3.P.3.14.14.2.4.3",5,0.032037,0.4479,0.00747278473419733,-0.2193,0.0267708155095372,"SYNERGY (Hazard Amplification)"
"TGCT_PFI_df377","TGCT-568.5.3.N.1.4.4.3.4.3",5,"TGCT-372.6.3.N.1.14.14.3.4.1",6,0.026995,-0.1812,0.296211577067722,0.3011,0.0113118902214787,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"TGCT_PFI_df377","TGCT-839.6.3.P.2.14.14.4.4.1",6,"TGCT-812.6.3.P.3.7.7.4.4.1",6,0.032023,-0.4182,0.0130250003349993,0.3514,0.00330455940086764,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-678.5.3.N.2.4.4.2.3.1",5,"TGCT-585.5.3.N.1.4.14.3.4.3",5,0.010442,0.1737,0.296970308982346,-0.102,0.314852070855583,"NEUTRAL (Contextual Noise)"
"TGCT_PFI_df377","TGCT-501.7.3.N.3.11.11.1.4.2",7,"TGCT-226.5.3.N.2.14.14.2.3.1",5,0.015527,-0.1955,0.259254244107556,-0.0823,0.503747282081649,"NEUTRAL (Contextual Noise)"
"TGCT_PFI_df377","TGCT-403.4.3.N.0.4.4.3.4.2",4,"TGCT-812.6.3.P.3.7.7.4.4.1",6,0.037455,-0.4209,0.0138146556568728,0.0176,0.886980086735047,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-770.6.3.P.2.1.1.3.3.2",6,"TGCT-821.6.3.P.3.4.14.1.1.1",6,0.00974,0.0109,0.949503271267183,-0.2377,0.051134513738224,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"TGCT_PFI_df377","TGCT-222.5.3.N.1.4.5.3.4.1",5,"TGCT-226.5.3.N.2.14.14.2.3.1",5,0.020065,-0.4246,0.0115889793150565,0.4117,0.00054182958670397,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-676.5.3.N.2.2.2.3.4.2",5,"TGCT-403.4.3.N.0.4.4.3.4.2",4,0.012909,-0.0581,0.740132816468581,0.1476,0.229680936654157,"NEUTRAL (Contextual Noise)"
"TGCT_PFI_df377","TGCT-623.5.3.P.1.26.7.2.3.5",5,"TGCT-839.6.3.P.2.14.14.4.4.1",6,0.013872,-0.4695,0.00484931832121633,-0.1492,0.224129563002923,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-585.5.3.N.1.4.14.3.4.3",5,"TGCT-226.5.3.N.2.14.14.2.3.1",5,0.014668,-0.314,0.066640096006428,0.5504,3.3362085086886e-09,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-655.5.3.N.2.20.21.1.4.1",5,"TGCT-270.5.3.N.2.14.14.2.3.1",5,0.015743,-0.7174,8.95690520947021e-07,-0.1903,0.128834500029044,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-264.5.3.N.1.4.14.3.4.1",5,"TGCT-759.6.3.N.3.11.1.3.4.1",6,0.013067,-0.2375,0.168944919435575,0.0219,0.859044188829982,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-633.5.3.N.2.4.4.2.3.1",5,"TGCT-812.6.3.P.3.7.7.4.4.1",6,0.013202,0.4333,0.00986874583916423,-0.0064,0.949268985163735,"SYNERGY (Hazard Amplification)"
"TGCT_PFI_df377","TGCT-503.5.3.P.2.11.11.2.4.1",5,"TGCT-839.6.3.P.2.14.14.4.4.1",6,0.009927,-0.5322,0.000832138673176778,0.4499,5.78949606473716e-05,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-679.5.3.P.2.14.14.2.4.1",5,"TGCT-52.6.3.N.3.14.14.3.4.1",6,0.015098,0.762,4.0590397183394e-07,-0.2956,0.00292713221089133,"SYNERGY (Hazard Amplification)"
"TGCT_PFI_df377","TGCT-576.5.3.P.3.7.1.3.4.1",5,"TGCT-226.5.3.N.2.14.14.2.3.1",5,0.017543,0.6174,0.00010911330251891,0.0761,0.536621276469007,"SYNERGY (Hazard Amplification)"
"TGCT_PFI_df377","TGCT-515.5.3.N.3.1.1.3.4.1",5,"TGCT-678.5.3.N.2.4.4.2.3.1",5,0.005999,-0.0087,0.960429107705382,0.1402,0.250621800842594,"NEUTRAL (Contextual Noise)"
"TGCT_PFI_df377","TGCT-493.7.3.N.2.2.11.4.4.3",7,"TGCT-587.5.3.N.1.14.14.2.4.4",5,0.039848,0.6267,4.3276613928368e-05,-0.0431,0.728834294279913,"SYNERGY (Hazard Amplification)"
"TGCT_PFI_df377","TGCT-447.1.3.N.3.4.4.2.4.3",1,"TGCT-587.5.3.N.1.14.14.2.4.4",5,0.015046,-0.3364,0.086235907174909,0.3306,0.0166801417002013,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-1.6.3.N.2.4.4.2.3.1",6,"TGCT-226.5.3.N.2.14.14.2.3.1",5,0.013174,0.3683,0.0301331366866065,0.5532,1.54943667400105e-06,"SYNERGY (Hazard Amplification)"
"TGCT_PFI_df377","TGCT-659.5.3.N.2.11.4.4.4.1",5,"TGCT-587.5.3.N.1.14.14.2.4.4",5,0.008667,-0.4151,0.00955901271547183,0.5359,1.08953495200039e-08,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-804.6.3.N.2.14.4.2.3.1",6,"TGCT-587.5.3.N.1.14.14.2.4.4",5,0.008574,-0.1958,0.259673115186666,-0.0923,0.440527162982507,"NEUTRAL (Contextual Noise)"
"TGCT_PFI_df377","TGCT-270.5.3.N.2.14.14.2.3.1",5,"TGCT-655.5.3.N.2.20.21.1.4.1",5,0.015743,-0.2986,0.0813902479320636,-0.4095,0.000524263834802968,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-298.5.3.N.1.14.14.3.4.1",5,"TGCT-372.6.3.N.1.14.14.3.4.1",6,0.036543,0.1633,0.347176740844108,0.4081,2.06492081980458e-05,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"TGCT_PFI_df377","TGCT-611.5.3.N.3.14.23.3.4.5",5,"TGCT-226.5.3.N.2.14.14.2.3.1",5,0.025578,-0.5261,0.00137036880413054,0.539,8.60350886016399e-09,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-558.5.3.N.2.1.1.2.4.1",5,"TGCT-587.5.3.N.1.14.14.2.4.4",5,0.009848,0.6984,3.0825215067137e-06,-0.0515,0.676845637172517,"SYNERGY (Hazard Amplification)"
"TGCT_PFI_df377","TGCT-928.4.3.N.0.14.4.3.4.1",4,"TGCT-298.5.3.N.1.14.14.3.4.1",5,0.016571,-0.3387,0.0465756864611356,0.2692,0.0275988800780106,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-870.7.3.N.2.4.11.2.3.3",7,"TGCT-587.5.3.N.1.14.14.2.4.4",5,0.027007,0.2144,0.21607321486463,-0.3399,0.00456855256624026,"SYNERGY (Hazard Amplification)"
"TGCT_PFI_df377","TGCT-52.6.3.N.3.14.14.3.4.1",6,"TGCT-679.5.3.P.2.14.14.2.4.1",5,0.015098,0.604,0.000121920639867973,0.1786,0.145035311789033,"SYNERGY (Hazard Amplification)"
"TGCT_PFI_df377","TGCT-601.5.3.N.2.11.14.2.4.1",5,"TGCT-656.5.3.P.3.14.14.2.4.3",5,0.016188,-0.3243,0.0541427354963495,0.8321,4.33061289810865e-27,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-336.7.3.N.2.14.11.2.3.1",7,"TGCT-678.5.3.N.2.4.4.2.3.1",5,0.008709,-0.2869,0.0947168481892835,0.2783,0.0215498388805427,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-650.5.3.N.1.14.14.2.4.2",5,"TGCT-568.5.3.N.1.4.4.3.4.3",5,0.004332,0.035,0.684826463804877,NA,NA,"NEUTRAL (Contextual Noise)"
"TGCT_PFI_df377","TGCT-598.5.3.N.2.14.11.2.3.2",5,"TGCT-587.5.3.N.1.14.14.2.4.4",5,0.010736,-0.4817,0.0033931727779367,0.3987,3.31700340816577e-05,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-356.6.3.N.2.14.14.2.3.1",6,"TGCT-656.5.3.P.3.14.14.2.4.3",5,0.009982,0.4429,0.00823811828047253,-0.0636,0.605827501827357,"SYNERGY (Hazard Amplification)"
"TGCT_PFI_df377","TGCT-571.5.3.N.2.1.1.2.4.2",5,"TGCT-656.5.3.P.3.14.14.2.4.3",5,0.010447,0.3992,0.018185909512752,-0.1888,0.120099368916368,"SYNERGY (Hazard Amplification)"
"TGCT_PFI_df377","TGCT-910.6.3.N.2.14.23.2.3.2",6,"TGCT-611.5.3.N.3.14.23.3.4.5",5,0.008504,-0.2798,0.103585697149234,0.068,0.497354071098053,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-705.6.3.N.2.4.1.2.3.1",6,"TGCT-821.6.3.P.3.4.14.1.1.1",6,0.00564,0.6697,1.08564500597543e-05,-0.1691,0.167977754225632,"SYNERGY (Hazard Amplification)"
"TGCT_PFI_df377","TGCT-251.5.3.P.3.11.11.2.1.1",5,"TGCT-673.5.3.N.1.4.14.3.4.2",5,0.022613,0.6632,1.41525971048551e-05,-0.1764,0.150051170030493,"SYNERGY (Hazard Amplification)"
"TGCT_PFI_df377","TGCT-589.5.3.N.1.11.14.3.4.1",5,"TGCT-676.5.3.N.2.2.2.3.4.2",5,0.006534,-0.4037,1.0021126046214e-06,NA,NA,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-682.5.3.N.2.4.14.2.3.2",5,"TGCT-558.5.3.N.2.1.1.2.4.1",5,0.005793,-0.2119,0.0129340298856482,NA,NA,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-387.4.3.N.0.4.4.3.4.1",4,"TGCT-587.5.3.N.1.14.14.2.4.4",5,0.011684,-0.2708,0.121386282395434,0.5494,1.22271926451222e-06,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-800.6.3.N.2.31.1.2.4.2",6,"TGCT-812.6.3.P.3.7.7.4.4.1",6,0.003408,0.4205,0.0119017076214615,0.1467,0.232455806816552,"SYNERGY (Hazard Amplification)"
"TGCT_PFI_df377","TGCT-53.6.3.N.2.14.14.2.3.1",6,"TGCT-226.5.3.N.2.14.14.2.3.1",5,0.014974,-0.391,0.0208608811883304,-0.1297,0.290887167975432,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-573.5.3.N.2.4.4.2.3.4",5,"TGCT-598.5.3.N.2.14.11.2.3.2",5,0.001729,-0.3489,0.0342870298341364,0.5573,1.71653773935404e-09,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-537.5.3.N.2.14.14.2.3.1",5,"TGCT-264.5.3.N.1.4.14.3.4.1",5,0.002383,-0.3295,0.0532431553872245,0.2566,0.00923775229942676,"ANTAGONISM (Rescue/Protective Effect)"
"TGCT_PFI_df377","TGCT-475.6.3.N.1.11.13.3.4.1",6,"TGCT-501.7.3.N.3.11.11.1.4.2",7,0.002961,-0.173,0.0431621459681556,NA,NA,"NEUTRAL (Contextual Noise)"
"THCA_DFI_df377","THCA-104.6.3.N.2.11.14.1.4.2",6,"THCA-1133.5.3.N.2.62.20.2.4.1",5,0.041384,-0.2362,0.0250297036552157,0.3076,2.66005661489554e-05,"ANTAGONISM (Rescue/Protective Effect)"
"THCA_DFI_df377","THCA-439.5.3.N.2.14.11.1.4.1",5,"THCA-1689.6.3.N.2.1.20.1.4.2",6,0.044157,-0.195,0.0654456914410364,0.4768,1.32062786852378e-11,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"THCA_DFI_df377","THCA-1689.6.3.N.2.1.20.1.4.2",6,"THCA-439.5.3.N.2.14.11.1.4.1",5,0.044157,-0.7539,0,0.0269,0.716503834972012,"ANTAGONISM (Rescue/Protective Effect)"
"THCA_DFI_df377","THCA-257.5.3.N.2.26.26.2.4.1",5,"THCA-395.5.3.N.2.14.4.2.4.1",5,0.030691,-0.4225,3.97222167451109e-05,-0.079,0.291243739292475,"ANTAGONISM (Rescue/Protective Effect)"
"THCA_DFI_df377","THCA-430.5.3.N.2.20.26.1.2.1",5,"THCA-1923.4.3.N.2.20.26.2.4.3",4,0.009124,-0.2701,0.0100458176067441,-0.3291,6.86774689959854e-06,"ANTAGONISM (Rescue/Protective Effect)"
"THCA_DFI_df377","THCA-1923.4.3.N.2.20.26.2.4.3",4,"THCA-430.5.3.N.2.20.26.1.2.1",5,0.009124,-0.3013,0.00390126044881436,-0.3171,1.6140232508036e-05,"ANTAGONISM (Rescue/Protective Effect)"
"THCA_DFI_df377","THCA-1167.5.3.N.2.11.11.1.4.2",5,"THCA-251.5.3.N.3.64.69.3.4.2",5,0.014171,-0.4747,2.6756996530664e-06,0.4486,1.6921768341347e-10,"ANTAGONISM (Rescue/Protective Effect)"
"THCA_DFI_df377","THCA-1133.5.3.N.2.62.20.2.4.1",5,"THCA-104.6.3.N.2.11.14.1.4.2",6,0.041385,-0.6979,0,-0.1066,0.130104129030313,"ANTAGONISM (Rescue/Protective Effect)"
"THCA_DFI_df377","THCA-528.5.3.N.2.14.14.2.4.1",5,"THCA-955.5.3.N.2.57.26.2.4.1",5,0.018669,-0.5732,6.08368123630633e-09,0.3137,1.79632481796977e-05,"ANTAGONISM (Rescue/Protective Effect)"
"THCA_DFI_df377","THCA-549.5.3.N.2.42.43.2.4.1",5,"THCA-225.5.3.N.2.21.1.1.4.3",5,0.009215,0.0794,0.442087583968345,-0.1865,0.00820384114391291,"NEUTRAL (Contextual Noise)"
